Reef_id,site_id,site_name,site_latitude,site_longitude,survey_start_date,Year,survey_depth,transect_id,type,GROUP,COUNT,TOTAL
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2016-09-10T14:00:00Z,2016,9,36291,point_machine_classification,HC,6,40
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2016-09-10T14:00:00Z,2016,9,36292,point_human_classification,HC,11,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2016-09-10T14:00:00Z,2016,9,36292,point_machine_classification,HC,12,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2016-09-10T14:00:00Z,2016,9,36293,point_human_classification,HC,5,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2016-09-10T14:00:00Z,2016,9,36293,point_machine_classification,HC,4,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2016-09-10T14:00:00Z,2016,9,36294,point_human_classification,HC,6,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2016-09-10T14:00:00Z,2016,9,36294,point_machine_classification,HC,5,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2016-09-10T14:00:00Z,2016,9,36295,point_human_classification,HC,10,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2016-09-10T14:00:00Z,2016,9,36295,point_machine_classification,HC,11,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36291,point_human_classification,HC,6,65
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36291,point_machine_classification,HC,5,65
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36292,point_human_classification,HC,5,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36292,point_machine_classification,HC,6,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36293,point_human_classification,HC,6,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36293,point_machine_classification,HC,7,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36294,point_human_classification,HC,10,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36294,point_machine_classification,HC,9,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36295,point_human_classification,HC,6,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2017-12-15T14:00:00Z,2017,9,36295,point_machine_classification,HC,6,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36291,point_human_classification,HC,5,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36291,point_machine_classification,HC,5,50
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36292,point_human_classification,HC,5,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36292,point_machine_classification,HC,6,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36293,point_human_classification,HC,6,60
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36293,point_machine_classification,HC,8,60
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36294,point_human_classification,HC,9,60
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36294,point_machine_classification,HC,10,60
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36295,point_human_classification,HC,6,45
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2019-02-17T14:00:00Z,2019,9,36295,point_machine_classification,HC,6,45
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36291,point_human_classification,HC,14,60
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36291,point_machine_classification,HC,15,60
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36292,point_human_classification,HC,14,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36292,point_machine_classification,HC,17,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36293,point_human_classification,HC,13,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36293,point_machine_classification,HC,14,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36294,point_human_classification,HC,9,60
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36294,point_machine_classification,HC,12,60
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36295,point_human_classification,HC,14,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-02-08T14:00:00Z,2020,9,36295,point_machine_classification,HC,14,55
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36261,point_human_classification,HC,35,100
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36261,point_machine_classification,HC,31,100
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36262,point_human_classification,HC,31,100
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36262,point_machine_classification,HC,31,100
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36263,point_human_classification,HC,28,85
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36263,point_machine_classification,HC,17,85
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36264,point_human_classification,HC,29,95
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36264,point_machine_classification,HC,32,95
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36265,point_human_classification,HC,24,90
Agincourt Reef No.1,362,Agincourt Reef No.1 Site 3,-16.05,145.87,2020-11-06T00:00:00Z,2020,6,36265,point_machine_classification,HC,27,90
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48991,point_human_classification,HC,7,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48991,point_machine_classification,HC,6,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48992,point_human_classification,HC,16,60
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48992,point_machine_classification,HC,17,60
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48993,point_human_classification,HC,11,65
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48993,point_machine_classification,HC,12,65
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48994,point_human_classification,HC,13,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48994,point_machine_classification,HC,13,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48995,point_human_classification,HC,3,65
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,48995,point_machine_classification,HC,6,65
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48991,point_human_classification,HC,18,45
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48991,point_machine_classification,HC,18,45
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48992,point_human_classification,HC,20,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48992,point_machine_classification,HC,23,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48993,point_human_classification,HC,15,60
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48993,point_machine_classification,HC,16,60
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48994,point_human_classification,HC,17,45
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48994,point_machine_classification,HC,17,45
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48995,point_human_classification,HC,5,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,48995,point_machine_classification,HC,8,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48991,point_human_classification,HC,5,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48991,point_machine_classification,HC,5,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48992,point_human_classification,HC,7,45
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48992,point_machine_classification,HC,7,45
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48993,point_human_classification,HC,7,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48993,point_machine_classification,HC,7,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48994,point_human_classification,HC,4,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48994,point_machine_classification,HC,4,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48995,point_human_classification,HC,7,40
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,48995,point_machine_classification,HC,9,40
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48991,point_human_classification,HC,9,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48991,point_machine_classification,HC,11,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48992,point_human_classification,HC,5,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48992,point_machine_classification,HC,6,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48993,point_human_classification,HC,5,40
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48993,point_machine_classification,HC,4,40
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48994,point_human_classification,HC,6,45
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48994,point_machine_classification,HC,4,45
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48995,point_human_classification,HC,8,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,48995,point_machine_classification,HC,7,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48991,point_human_classification,HC,10,40
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48991,point_machine_classification,HC,10,40
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48992,point_human_classification,HC,10,35
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48992,point_machine_classification,HC,11,35
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48993,point_human_classification,HC,7,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48993,point_machine_classification,HC,9,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48994,point_human_classification,HC,15,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48994,point_machine_classification,HC,14,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48995,point_human_classification,HC,9,60
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,48995,point_machine_classification,HC,8,60
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48991,point_human_classification,HC,21,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48991,point_machine_classification,HC,21,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48992,point_human_classification,HC,14,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48992,point_machine_classification,HC,14,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48993,point_human_classification,HC,6,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48993,point_machine_classification,HC,8,50
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48994,point_human_classification,HC,20,85
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48994,point_machine_classification,HC,21,85
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48995,point_human_classification,HC,6,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,48995,point_machine_classification,HC,6,55
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48981,point_human_classification,HC,33,85
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48981,point_machine_classification,HC,25,85
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48982,point_human_classification,HC,37,95
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48982,point_machine_classification,HC,35,95
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48983,point_human_classification,HC,46,95
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48983,point_machine_classification,HC,47,95
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48984,point_human_classification,HC,33,70
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48984,point_machine_classification,HC,23,70
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48985,point_human_classification,HC,12,80
St. Crispin Reef,489,St. Crispin Reef Site 1,-16.07,145.85,2021-01-08T00:00:00Z,2021,8,48985,point_machine_classification,HC,11,80
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49091,point_human_classification,HC,8,45
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49091,point_machine_classification,HC,8,45
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49092,point_human_classification,HC,9,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49092,point_machine_classification,HC,10,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49093,point_human_classification,HC,4,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49093,point_machine_classification,HC,5,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49094,point_human_classification,HC,8,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49094,point_machine_classification,HC,11,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49095,point_human_classification,HC,4,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-03-05T14:00:00Z,2015,9,49095,point_machine_classification,HC,8,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49091,point_human_classification,HC,5,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49091,point_machine_classification,HC,7,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49092,point_human_classification,HC,13,45
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49092,point_machine_classification,HC,14,45
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49093,point_human_classification,HC,13,60
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49093,point_machine_classification,HC,13,60
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49094,point_human_classification,HC,4,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49094,point_machine_classification,HC,4,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49095,point_human_classification,HC,7,45
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2015-12-02T14:00:00Z,2015,9,49095,point_machine_classification,HC,10,45
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49091,point_human_classification,HC,7,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49091,point_machine_classification,HC,8,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49092,point_human_classification,HC,5,45
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49092,point_machine_classification,HC,3,45
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49093,point_human_classification,HC,11,65
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49093,point_machine_classification,HC,9,65
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49094,point_human_classification,HC,6,60
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49094,point_machine_classification,HC,7,60
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49095,point_human_classification,HC,6,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2016-09-11T14:00:00Z,2016,9,49095,point_machine_classification,HC,6,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49091,point_human_classification,HC,3,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49091,point_machine_classification,HC,4,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49092,point_human_classification,HC,11,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49092,point_machine_classification,HC,12,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49093,point_human_classification,HC,5,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49093,point_machine_classification,HC,6,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49094,point_human_classification,HC,6,75
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49094,point_machine_classification,HC,6,75
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49095,point_human_classification,HC,5,70
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2017-12-16T14:00:00Z,2017,9,49095,point_machine_classification,HC,5,70
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49091,point_human_classification,HC,16,65
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49091,point_machine_classification,HC,17,65
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49092,point_human_classification,HC,15,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49092,point_machine_classification,HC,15,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49093,point_human_classification,HC,8,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49093,point_machine_classification,HC,12,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49094,point_human_classification,HC,9,45
