Reef_id,site_id,site_name,site_latitude,site_longitude,survey_start_date,Year,survey_depth,transect_id,type,GROUP,COUNT,TOTAL
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49094,point_machine_classification,HC,11,45
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49095,point_human_classification,HC,6,60
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-02-16T14:00:00Z,2019,9,49095,point_machine_classification,HC,8,60
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49091,point_human_classification,HC,10,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49091,point_machine_classification,HC,12,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49092,point_human_classification,HC,7,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49092,point_machine_classification,HC,8,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49093,point_human_classification,HC,18,85
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49093,point_machine_classification,HC,18,85
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49094,point_human_classification,HC,13,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49094,point_machine_classification,HC,14,50
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49095,point_human_classification,HC,4,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2019-12-12T14:00:00Z,2019,9,49095,point_machine_classification,HC,4,55
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49071,point_human_classification,HC,38,90
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49071,point_machine_classification,HC,32,90
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49072,point_human_classification,HC,36,95
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49072,point_machine_classification,HC,33,95
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49073,point_human_classification,HC,29,90
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49073,point_machine_classification,HC,25,90
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49074,point_human_classification,HC,43,95
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49074,point_machine_classification,HC,35,95
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49075,point_human_classification,HC,17,80
St. Crispin Reef,490,St. Crispin Reef Site 2,-16.07,145.85,2021-01-08T00:00:00Z,2021,7,49075,point_machine_classification,HC,15,80
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49191,point_human_classification,HC,5,45
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49191,point_machine_classification,HC,6,45
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49192,point_human_classification,HC,4,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49192,point_machine_classification,HC,3,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49193,point_human_classification,HC,5,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49193,point_machine_classification,HC,3,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49194,point_human_classification,HC,8,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49194,point_machine_classification,HC,8,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49195,point_human_classification,HC,9,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-03-05T14:00:00Z,2015,9,49195,point_machine_classification,HC,11,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49191,point_human_classification,HC,8,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49191,point_machine_classification,HC,8,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49192,point_human_classification,HC,8,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49192,point_machine_classification,HC,9,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49193,point_human_classification,HC,5,65
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49193,point_machine_classification,HC,7,65
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49194,point_human_classification,HC,8,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49194,point_machine_classification,HC,9,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49195,point_human_classification,HC,3,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2015-12-02T14:00:00Z,2015,9,49195,point_machine_classification,HC,2,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49191,point_human_classification,HC,6,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49191,point_machine_classification,HC,5,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49192,point_human_classification,HC,6,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49192,point_machine_classification,HC,6,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49193,point_human_classification,HC,8,65
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49193,point_machine_classification,HC,8,65
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49194,point_human_classification,HC,3,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49194,point_machine_classification,HC,5,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49195,point_human_classification,HC,10,75
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2016-09-12T14:00:00Z,2016,9,49195,point_machine_classification,HC,10,75
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49191,point_human_classification,HC,5,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49191,point_machine_classification,HC,5,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49192,point_human_classification,HC,2,45
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49192,point_machine_classification,HC,1,45
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49193,point_human_classification,HC,9,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49193,point_machine_classification,HC,7,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49194,point_human_classification,HC,8,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49194,point_machine_classification,HC,7,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49195,point_human_classification,HC,3,65
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2017-12-16T14:00:00Z,2017,9,49195,point_machine_classification,HC,4,65
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49191,point_human_classification,HC,6,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49191,point_machine_classification,HC,6,50
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49192,point_human_classification,HC,7,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49192,point_machine_classification,HC,8,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49193,point_human_classification,HC,10,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49193,point_machine_classification,HC,8,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49194,point_human_classification,HC,5,40
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49194,point_machine_classification,HC,3,40
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49195,point_human_classification,HC,15,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-02-16T14:00:00Z,2019,9,49195,point_machine_classification,HC,14,60
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49191,point_human_classification,HC,8,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49191,point_machine_classification,HC,9,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49192,point_human_classification,HC,14,85
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49192,point_machine_classification,HC,16,85
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49193,point_human_classification,HC,12,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49193,point_machine_classification,HC,11,55
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49194,point_human_classification,HC,9,40
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49194,point_machine_classification,HC,9,40
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49195,point_human_classification,HC,4,35
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2019-12-12T14:00:00Z,2019,9,49195,point_machine_classification,HC,4,35
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49171,point_human_classification,HC,19,95
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49171,point_machine_classification,HC,21,95
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49172,point_human_classification,HC,21,95
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49172,point_machine_classification,HC,22,95
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49173,point_human_classification,HC,34,95
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49173,point_machine_classification,HC,33,95
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49174,point_human_classification,HC,29,85
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49174,point_machine_classification,HC,28,85
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49175,point_human_classification,HC,30,90
St. Crispin Reef,491,St. Crispin Reef Site 3,-16.08,145.85,2021-01-08T00:00:00Z,2021,7,49175,point_machine_classification,HC,23,90
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58691,point_human_classification,HC,4,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58691,point_machine_classification,HC,3,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58692,point_human_classification,HC,5,60
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58692,point_machine_classification,HC,6,60
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58693,point_human_classification,HC,12,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58693,point_machine_classification,HC,11,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58694,point_human_classification,HC,3,55
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58694,point_machine_classification,HC,2,55
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58695,point_human_classification,HC,7,45
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58695,point_machine_classification,HC,6,45
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58691,point_human_classification,HC,5,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58691,point_machine_classification,HC,5,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58692,point_human_classification,HC,2,35
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58692,point_machine_classification,HC,2,35
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58693,point_human_classification,HC,8,45
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58693,point_machine_classification,HC,6,45
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58694,point_human_classification,HC,5,55
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58694,point_machine_classification,HC,6,55
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58695,point_human_classification,HC,10,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58695,point_machine_classification,HC,11,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58691,point_human_classification,HC,9,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58691,point_machine_classification,HC,10,50
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58692,point_human_classification,HC,6,65
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58692,point_machine_classification,HC,8,65
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58693,point_human_classification,HC,3,45
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58693,point_machine_classification,HC,4,45
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58694,point_human_classification,HC,6,60
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58694,point_machine_classification,HC,6,60
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58695,point_human_classification,HC,11,40
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58695,point_machine_classification,HC,12,40
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58671,point_human_classification,HC,26,90
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58671,point_machine_classification,HC,26,90
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58672,point_human_classification,HC,12,95
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58672,point_machine_classification,HC,15,95
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58673,point_human_classification,HC,33,95
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58673,point_machine_classification,HC,24,95
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58674,point_human_classification,HC,28,100
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58674,point_machine_classification,HC,25,100
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58675,point_human_classification,HC,28,85
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58675,point_machine_classification,HC,26,85
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58671,point_human_classification,HC,21,90
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58671,point_machine_classification,HC,21,90
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58672,point_human_classification,HC,28,100
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58672,point_machine_classification,HC,24,100
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58673,point_human_classification,HC,45,95
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58673,point_machine_classification,HC,34,95
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58674,point_human_classification,HC,11,85
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58674,point_machine_classification,HC,6,85
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58675,point_human_classification,HC,38,90
Mackay Reef,586,Mackay Reef Site 1,-16.04,145.65,2021-09-17T00:00:00Z,2021,7,58675,point_machine_classification,HC,37,90
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58791,point_human_classification,HC,5,50
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58791,point_machine_classification,HC,3,50
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58792,point_human_classification,HC,0,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58792,point_machine_classification,HC,0,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58793,point_human_classification,HC,13,55
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58793,point_machine_classification,HC,14,55
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58794,point_human_classification,HC,3,30
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58794,point_machine_classification,HC,2,30
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58795,point_human_classification,HC,8,65
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2015-03-02T14:00:00Z,2015,9,58795,point_machine_classification,HC,8,65
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58791,point_human_classification,HC,19,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58791,point_machine_classification,HC,19,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58792,point_human_classification,HC,14,50
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58792,point_machine_classification,HC,11,50
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58793,point_human_classification,HC,14,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58793,point_machine_classification,HC,15,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58794,point_human_classification,HC,3,65
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58794,point_machine_classification,HC,3,65
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58795,point_human_classification,HC,10,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2016-12-03T14:00:00Z,2016,9,58795,point_machine_classification,HC,9,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58791,point_human_classification,HC,4,55
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58791,point_machine_classification,HC,5,55
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58792,point_human_classification,HC,3,45
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58792,point_machine_classification,HC,5,45
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58793,point_human_classification,HC,11,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58793,point_machine_classification,HC,13,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58794,point_human_classification,HC,5,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58794,point_machine_classification,HC,4,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58795,point_human_classification,HC,5,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2019-02-18T14:00:00Z,2019,9,58795,point_machine_classification,HC,6,60
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58771,point_human_classification,HC,18,100
Mackay Reef,587,Mackay Reef Site 2,-16.04,145.65,2021-01-09T00:00:00Z,2021,7,58771,point_machine_classification,HC,15,100
